flag	content
$LINE_4_6_INTRO_120_TEXT	Che la via di Selinadt ti guidi.
$LINE_4_6_INTRO_130_CHAR	$DRA
$LINE_4_6_INTRO_130_TEXT	Ti avevo insegnato il segreto del fuoco!
$LINE_4_6_INTRO_140_CHAR	$DRA
$LINE_4_6_INTRO_140_TEXT	E ora ci volti semplicemente le spalle?
$LINE_4_6_INTRO_150_CHAR	$DRA
$LINE_4_6_INTRO_150_TEXT	Che altro potevo aspettarmi da dei mortali...
$LINE_4_6_INTRO_160_CHAR	$MCG
$LINE_4_6_INTRO_160_TEXT	*$DRA, ne va della salvezza del mondo intero.
$LINE_4_6_INTRO_170_CHAR	$DRA
$LINE_4_6_INTRO_170_TEXT	Non mi importa niente del mondo!
$LINE_4_6_INTRO_180_CHAR	$DRA
$LINE_4_6_INTRO_180_TEXT	La morte dei miei figli non resterà impunita.
$LINE_4_6_INTRO_190_CHAR	$DRA
$LINE_4_6_INTRO_190_TEXT	La vigliaccheria dei mortali...
$LINE_4_6_INTRO_200_CHAR	$BER
$LINE_4_6_INTRO_200_TEXT	*Uè, $MCG!
$LINE_4_6_INTRO_210_CHAR	$MCG
$LINE_4_6_INTRO_210_TEXT	Anche tu?
$LINE_4_6_INTRO_220_CHAR	$BER
$LINE_4_6_INTRO_220_TEXT	Ci siamo divertiti un sacco insieme, ma non posso rinunciare alla possibilità di combattere contro il più potente e spaventoso negromante del mondo.
$LINE_4_6_INTRO_230_CHAR	$BER
$LINE_4_6_INTRO_230_TEXT	Non sono mai scappato da una battaglia in vita mia.
$LINE_4_6_INTRO_240_CHAR	$MCG
$LINE_4_6_INTRO_240_TEXT	Questa non è una battaglia, è un suicidio!
$LINE_4_6_INTRO_250_CHAR	$BER
$LINE_4_6_INTRO_250_TEXT	Oh, non lo so.  Finora sono sopravvissuto a tutto il resto.  Se il mio destino era morire, penso che lo avrei già fatto.
$LINE_4_6_INTRO_260_CHAR	$BER
$LINE_4_6_INTRO_260_TEXT	Specialmente quella volta che ho mangiato quegli gnocchi fritti che poi ho scoperto che non erano affatto gnocchi...
$LINE_4_6_INTRO_270_CHAR	$BER
$LINE_4_6_INTRO_270_TEXT	Comunque, finchè ho l'occasione di fare a pezzettini qualcuno, tutto il resto sono solo dettagli.
$LINE_4_6_INTRO_280_CHAR	$BER
$LINE_4_6_INTRO_280_TEXT	Ci vediamo!
$LINE_4_6_INTRO_290_CHAR	$MCG
$LINE_4_6_INTRO_290_TEXT	...ciao.
$LINE_4_6_INTRO_300_CHAR	$MCG
$LINE_4_6_INTRO_300_TEXT	...
$LINE_4_6_INTRO_310_CHAR	$MCG
$LINE_4_6_INTRO_310_TEXT	Nessun altro?
$LINE_4_6_INTRO_320_CHAR	$KNI
$LINE_4_6_INTRO_320_TEXT	Sono legato al mio debito.
$LINE_4_6_INTRO_330_CHAR	$KNI
$LINE_4_6_INTRO_330_TEXT	Vi seguirò, qualunque scelta facciate.
$LINE_4_6_INTRO_340_CHAR	$MCG
$LINE_4_6_INTRO_340_TEXT	*Grazie, $KNI.
$LINE_4_6_INTRO_350_CHAR	$MCG
$LINE_4_6_INTRO_350_TEXT	*$RAN?
$LINE_4_6_INTRO_360_CHAR	$RAN
$LINE_4_6_INTRO_360_TEXT	Ehi, non guardare me. Io me ne vado da questo immondezzaio.
$LINE_4_6_INTRO_370_CHAR	$RAN
$LINE_4_6_INTRO_370_TEXT	Non ho fatto tutta questa strada solo per tornare indietro e farmi ammazzare all'ultimo momento.
$LINE_4_6_INTRO_380_CHAR	$MCG
$LINE_4_6_INTRO_380_TEXT	Va bene, credo che faremo meglio ad andare, allora.
$LINE_4_6_INTRO_390_CHAR	$RAN
$LINE_4_6_INTRO_390_TEXT	...
$LINE_4_6_INTRO_400_CHAR	$RAN
$LINE_4_6_INTRO_400_TEXT	*Ehi, $BER!
$LINE_4_6_INTRO_410_CHAR	$BER
$LINE_4_6_INTRO_410_TEXT	Uè.
$LINE_4_6_INTRO_420_CHAR	$RAN
$LINE_4_6_INTRO_420_TEXT	Ti rendi conto che stai andando a morire, vero?
$LINE_4_6_INTRO_430_CHAR	$BER
$LINE_4_6_INTRO_430_TEXT	Certo.
$LINE_4_6_INTRO_440_CHAR	$RAN
$LINE_4_6_INTRO_440_TEXT	Allora... questo non ti fa, non lo so, venire voglia di ripensarci due volte?
$LINE_4_6_INTRO_450_CHAR	$BER
$LINE_4_6_INTRO_450_TEXT	*Ascolta, $RAN, per tutta la nostra vita tu e io siamo stati dei sopravvissuti.
$LINE_4_6_INTRO_460_CHAR	$BER
$LINE_4_6_INTRO_460_TEXT	Ma non può continuare per sempre. Un giorno o l'altro la vita finisce.
$LINE_4_6_INTRO_470_CHAR	$BER
$LINE_4_6_INTRO_470_TEXT	Questa è l'occasione di dargli un senso.
$LINE_4_6_INTRO_480_CHAR	$RAN
$LINE_4_6_INTRO_480_TEXT	*$BER...
$LINE_4_6_INTRO_490_CHAR	$BER
$LINE_4_6_INTRO_490_TEXT	Inoltre, in questo modo non dovrò più restituirti tutti gli scarti che ti devo.
$LINE_4_6_INTRO_500_CHAR	$BER
$LINE_4_6_INTRO_500_TEXT	Ci vediamo!
$LINE_4_6_INTRO_510_CHAR	$RAN
$LINE_4_6_INTRO_510_TEXT	...addio...
$LINE_4_6_INTRO_520_CHAR	$MCG
$LINE_4_6_INTRO_520_TEXT	*$RAN?
$LINE_4_6_INTRO_530_CHAR	$RAN
$LINE_4_6_INTRO_530_TEXT	Bene, andiamocene da qui.
$SCENE_ENDING_4_6_OUTRO_TITLE	E ora?
$LINE_ENDING_4_6_OUTRO_00_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_00_TEXT	Siamo fuori.
$LINE_ENDING_4_6_OUTRO_10_CHAR	$RAN
$LINE_ENDING_4_6_OUTRO_10_TEXT	Siamo davvero liberi.
$LINE_ENDING_4_6_OUTRO_20_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_20_TEXT	E adesso, signorina?
$LINE_ENDING_4_6_OUTRO_30_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_30_TEXT	Non lo so...
$LINE_ENDING_4_6_OUTRO_40_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_40_TEXT	La Valle...
$LINE_ENDING_4_6_OUTRO_50_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_50_TEXT	Abbiamo fatto quello che dovevamo fare.
$LINE_ENDING_4_6_OUTRO_60_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_60_TEXT	Non c'era modo di fermare Zelemir...
$LINE_ENDING_4_6_OUTRO_70_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_70_TEXT	E se voi foste morta, ora Eztli-Tenoch sarebbe libero.
$LINE_ENDING_4_6_OUTRO_80_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_80_TEXT	Lo so, ma questo non rende le cose più facili da accettare.
$LINE_ENDING_4_6_OUTRO_90_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_90_TEXT	Tutta quella gente...
$LINE_ENDING_4_6_OUTRO_100_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_100_TEXT	È stata un'indicibile tragedia.
$LINE_ENDING_4_6_OUTRO_110_CHAR	$KNI
$LINE_ENDING_4_6_OUTRO_110_TEXT	Non rimproveratevi di esservi sopravvissuta.
$LINE_ENDING_4_6_OUTRO_120_CHAR	$MCG
$LINE_ENDING_4_6_OUTRO_120_TEXT	...
$SCENE_4_7_INTRO_TITLE	Seguendo Zelemir
$LINE_4_7_INTRO_00_CHAR	$MCG
$LINE_4_7_INTRO_00_TEXT	So che il piano di Zelemir salverebbe il mondo...
$LINE_4_7_INTRO_10_CHAR	$MCG
$LINE_4_7_INTRO_10_TEXT	Ma non posso semplicemente chiudere gli occhi di fronte a ciò che intende fare.
$LINE_4_7_INTRO_20_CHAR	$MCG
$LINE_4_7_INTRO_20_TEXT	Il prezzo è troppo alto.
$LINE_4_7_INTRO_30_CHAR	$HEA
$LINE_4_7_INTRO_30_TEXT	Sei consapevole dei rischi che ti aspettano?
$LINE_4_7_INTRO_40_CHAR	$HEA
$LINE_4_7_INTRO_40_TEXT	Non gli consentirò di andare avanti col suo piano, ma lasciarti venire con noi metterà tutto a repentaglio.
$LINE_4_7_INTRO_50_CHAR	$MCG
$LINE_4_7_INTRO_50_TEXT	Non avrete nessuna possibilità di vittoria se non ci sarò anch'io. Lo sapete bene.
$LINE_4_7_INTRO_60_CHAR	$HEA
$LINE_4_7_INTRO_60_TEXT	Molto bene, è una tua scelta.
$LINE_4_7_INTRO_70_CHAR	$BER
$LINE_4_7_INTRO_70_TEXT	Evvai!  È tempo di una bella carica suicida!
$LINE_4_7_INTRO_80_CHAR	$BER
$LINE_4_7_INTRO_80_TEXT	Quanto mi piace la violenza!
$LINE_4_7_INTRO_90_CHAR	$MAG
$LINE_4_7_INTRO_90_TEXT	Sono con te.  Non permetterò a quel mostro di distruggere ciò che resta della mia gente.
$LINE_4_7_INTRO_100_CHAR	$DRA
$LINE_4_7_INTRO_100_TEXT	Il tuo coraggio supera te stessa, mortale.  Ben fatto.
$LINE_4_7_INTRO_110_CHAR	$DRA
$LINE_4_7_INTRO_110_TEXT	I miei figli non resteranno invendicati.
$LINE_4_7_INTRO_120_CHAR	$RAN
$LINE_4_7_INTRO_120_TEXT	È fantastico che tu abbia tutti questi grandi principi morali, ma io taglio la corda.
$LINE_4_7_INTRO_130_CHAR	$RAN
$LINE_4_7_INTRO_130_TEXT	Non ho combattuto fin qui solo per gettare via la mia vita tornando indietro all'ultimo momento.
$LINE_4_7_INTRO_140_CHAR	$MCG
$LINE_4_7_INTRO_140_TEXT	Ti capisco.
$LINE_4_7_INTRO_150_CHAR	$RAN
$LINE_4_7_INTRO_150_TEXT	Be'... addio.
$LINE_4_7_INTRO_160_CHAR	$MCG
$LINE_4_7_INTRO_160_TEXT	*Addio, $RAN.
$LINE_4_7_INTRO_170_CHAR	$RAN
$LINE_4_7_INTRO_170_TEXT	...
$LINE_4_7_INTRO_180_CHAR	$RAN
$LINE_4_7_INTRO_180_TEXT	*$BER!
$LINE_4_7_INTRO_190_CHAR	$BER
$LINE_4_7_INTRO_190_TEXT	Yo.
$LINE_4_7_INTRO_200_CHAR	$RAN
$LINE_4_7_INTRO_200_TEXT	Ti rendi conto che stai andando a morire, vero?
$LINE_4_7_INTRO_210_CHAR	$BER
$LINE_4_7_INTRO_210_TEXT	Certo.
$LINE_4_7_INTRO_220_CHAR	$RAN
$LINE_4_7_INTRO_220_TEXT	Allora... questo non ti fa, non lo so, venire voglia di pensarci due volte?
$LINE_4_7_INTRO_230_CHAR	$BER
$LINE_4_7_INTRO_230_TEXT	*Ascolta, $RAN, tu ed io siamo stati dei sopravvissuti per tutta la vita.
$LINE_4_7_INTRO_240_CHAR	$BER
$LINE_4_7_INTRO_240_TEXT	Ma non si può continuare così per sempre.  Prima o poi la vita finisce.
$LINE_4_7_INTRO_250_CHAR	$BER
$LINE_4_7_INTRO_250_TEXT	Questa è l'occasione di darle un significato.
$LINE_4_7_INTRO_260_CHAR	$RAN
$LINE_4_7_INTRO_260_TEXT	*$BER...
$LINE_4_7_INTRO_270_CHAR	$BER
$LINE_4_7_INTRO_270_TEXT	Inoltre, in questo modo non dovrò più restituirti tutta la roba che ti devo.
$LINE_4_7_INTRO_280_CHAR	$BER
$LINE_4_7_INTRO_280_TEXT	Ci vediamo!
$LINE_4_7_INTRO_290_CHAR	$RAN
$LINE_4_7_INTRO_290_TEXT	... addio...
$SCENE_4_7_OUTRO_TITLE	Moltitudine
$LINE_4_7_OUTRO_00_CHAR	$KNI
$LINE_4_7_OUTRO_00_TEXT	L'avanguardia è sconfitta, ma il corpo principale si sta muovendo per accerchiarci.
$LINE_4_7_OUTRO_10_CHAR	$KNI
$LINE_4_7_OUTRO_10_TEXT	Se cercheremo di aggirarlo, temo che non riusciremo a raggiungere Zelemir in tempo.
$LINE_4_7_OUTRO_20_CHAR	$MCG
$LINE_4_7_OUTRO_20_TEXT	Che cosa suggerite?
$LINE_4_7_OUTRO_30_CHAR	$KNI
$LINE_4_7_OUTRO_30_TEXT	Um...
$LINE_4_7_OUTRO_40_CHAR	$KNI
$LINE_4_7_OUTRO_40_TEXT	Sinceramente? Passare dritti in mezzo a loro e uccidere tutto quello che si muove.
$LINE_4_7_OUTRO_50_CHAR	$MCG
$LINE_4_7_OUTRO_50_TEXT	D'accordo.
$LINE_4_7_OUTRO_60_CHAR	$BER
$LINE_4_7_OUTRO_60_TEXT	Evvai, pivello!
$LINE_4_7_OUTRO_70_CHAR	$BER
$LINE_4_7_OUTRO_70_TEXT	QUESTO è il genere di piano che mi piace sentire!
$LINE_4_7_OUTRO_80_CHAR	$KNI
$LINE_4_7_OUTRO_80_TEXT	Cos'è quello? Che stai facendo?
$LINE_4_7_OUTRO_90_CHAR	$BER
$LINE_4_7_OUTRO_90_TEXT	Batti il pugno!
$LINE_4_7_OUTRO_100_CHAR	$KNI
$LINE_4_7_OUTRO_100_TEXT	No. Scordatelo.
$LINE_4_7_OUTRO_110_CHAR	$KNI
$LINE_4_7_OUTRO_110_TEXT	Non toccarmi.
$LINE_4_7_OUTRO_120_CHAR	$KNI
$LINE_4_7_OUTRO_120_TEXT	Inoltre, se non ti dispiace restare sottovento, anche quello sarebbe bello.
$SCENE_4_8_INTRO_TITLE	L'armata di Zelemir
$LINE_4_8_INTRO_00_CHAR	$MAG
$LINE_4_8_INTRO_00_TEXT	Ci siamo.
$LINE_4_8_INTRO_10_CHAR	$MAG
$LINE_4_8_INTRO_10_TEXT	L'armata principale.
$LINE_4_8_INTRO_20_CHAR	$BER
$LINE_4_8_INTRO_20_TEXT	Di sicuro ce ne sono parecchi.
$LINE_4_8_INTRO_30_CHAR	$MAG
$LINE_4_8_INTRO_30_TEXT	Io sono la figlia del fuoco, chiunque si opporrà a me brucerà.
$LINE_4_8_INTRO_40_CHAR	$BER
$LINE_4_8_INTRO_40_TEXT	Ragazzi, vorrei proprio avere un grido di battaglia migliore...
$LINE_4_8_INTRO_50_CHAR	$BER
$LINE_4_8_INTRO_50_TEXT	"Wooaaarrrgh" lascia un po' a desiderare.
$LINE_4_8_INTRO_60_CHAR	$RAN
$LINE_4_8_INTRO_60_TEXT	Non lo so, a me piace "Wooaaarrrgh".
$LINE_4_8_INTRO_70_CHAR	$RAN
$LINE_4_8_INTRO_70_TEXT	Dovresti tenerlo.
$LINE_4_8_INTRO_80_CHAR	$BER
$LINE_4_8_INTRO_80_TEXT	Ehi. Sei tornata.
$LINE_4_8_INTRO_90_CHAR	$RAN
$LINE_4_8_INTRO_90_TEXT	Ehi. A quanto pare.
$LINE_4_8_INTRO_100_CHAR	$BER
$LINE_4_8_INTRO_100_TEXT	Lo sai che non ti restituirò niente lo stesso, vero?
$LINE_4_8_INTRO_110_CHAR	$RAN
$LINE_4_8_INTRO_110_TEXT	Per il momento concentriamoci solo sulla carica suicida, va bene?
$LINE_4_8_INTRO_120_CHAR	$BER
$LINE_4_8_INTRO_120_TEXT	Ok, ma prima...!
$LINE_4_8_INTRO_130_CHAR	$RAN
$LINE_4_8_INTRO_130_TEXT	Eh? Cos'è?
$LINE_4_8_INTRO_140_CHAR	$BER
$LINE_4_8_INTRO_140_TEXT	Batti il pugno!
$LINE_4_8_INTRO_150_CHAR	$RAN
$LINE_4_8_INTRO_150_TEXT	Perchè dovrei fare una cosa del genere?
$LINE_4_8_INTRO_160_CHAR	$BER
$LINE_4_8_INTRO_160_TEXT	Perchè siamo così fighi che ci salutiamo battendo i pugni!
$LINE_4_8_INTRO_170_CHAR	$RAN
$LINE_4_8_INTRO_170_TEXT	Ok, sono tornata - ma adesso non ti allargare.
$LINE_4_8_INTRO_180_CHAR	$BER
$LINE_4_8_INTRO_180_TEXT	...sei una sfigata.
$LINE_4_8_INTRO_190_CHAR	$RAN
$LINE_4_8_INTRO_190_TEXT	Senti, vediamo di sbrigarci a morire, ok?
$LINE_4_8_INTRO_200_CHAR	$BER
$LINE_4_8_INTRO_200_TEXT	Wooargh.
$SCENE_4_8_OUTRO_TITLE	Ancora in piedi
$LINE_4_8_OUTRO_00_CHAR	$MAG
$LINE_4_8_OUTRO_00_TEXT	E anche l'ultimo nemico è caduto.
$LINE_4_8_OUTRO_10_CHAR	$DRA
$LINE_4_8_OUTRO_10_TEXT	No, non l'ultimo.
$LINE_4_8_OUTRO_20_CHAR	$DRA
$LINE_4_8_OUTRO_20_TEXT	Ne resta ancora uno.
$LINE_4_8_OUTRO_30_CHAR	$DRA
$LINE_4_8_OUTRO_30_TEXT	Uno che affronterà la mia vendetta.
$LINE_4_8_OUTRO_40_CHAR	$MAG
$LINE_4_8_OUTRO_40_TEXT	E la giustizia della Fiamma Cosmica.
$LINE_4_8_OUTRO_50_CHAR	$MAG
$LINE_4_8_OUTRO_50_TEXT	Zelemir.
$SCENE_4_9_INTRO_TITLE	Guardando in faccia la follia
$LINE_4_9_INTRO_00_CHAR	ZELEMIR
$LINE_4_9_INTRO_00_TEXT	Il sangue versato lega, fino a quando il sangue liberer-
$LINE_4_9_INTRO_10_CHAR	$MCG
$LINE_4_9_INTRO_10_TEXT	Fermati!
$LINE_4_9_INTRO_20_CHAR	ZELEMIR
$LINE_4_9_INTRO_20_TEXT	*...$MCG.
$LINE_4_9_INTRO_30_CHAR	ZELEMIR
$LINE_4_9_INTRO_30_TEXT	Ora puoi vedere cosa combattiamo - lo sciagurato stregone intrappolato qui dentro.
$LINE_4_9_INTRO_40_CHAR	ZELEMIR
$LINE_4_9_INTRO_40_TEXT	Persino ora la sua mente contorta complotta contro di noi, allungando i suoi tentacoli verso gli ultimi strumenti che gli rimangono.
$LINE_4_9_INTRO_50_CHAR	ZELEMIR
$LINE_4_9_INTRO_50_TEXT	Sa che presto sarà tagliato fuori per sempre.
$LINE_4_9_INTRO_60_CHAR	$MCG
$LINE_4_9_INTRO_60_TEXT	Non ti lascerò continuare.
$LINE_4_9_INTRO_70_CHAR	ZELEMIR
$LINE_4_9_INTRO_70_TEXT	Speravo che non saremmo arrivati a questo.
$LINE_4_9_INTRO_80_CHAR	ZELEMIR
$LINE_4_9_INTRO_80_TEXT	Ma se hai scelto di morire, questo renderà il nuovo sigillo ancora più forte.
$LINE_4_9_INTRO_90_CHAR	$MCG
$LINE_4_9_INTRO_90_TEXT	Non posso lasciarti uccidere tutta questa gente.
$LINE_4_9_INTRO_100_CHAR	ZELEMIR
$LINE_4_9_INTRO_100_TEXT	*$MCG, ho già ucciso milioni di persone...
$LINE_4_9_INTRO_110_CHAR	ZELEMIR
$LINE_4_9_INTRO_110_TEXT	Con solo qualche migliaio in più posso fermare tutto questo. Fermare lui.
$LINE_4_9_INTRO_120_CHAR	ZELEMIR
$LINE_4_9_INTRO_120_TEXT	Queste morti non saranno altro che una piccola goccia nel mare di cui sono già colpevole.
$LINE_4_9_INTRO_130_CHAR	$MCG
$LINE_4_9_INTRO_130_TEXT	Non ne sarò colpevole anch'io!
$SCENE_4_9_OUTRO_TITLE	Troppo tardi
$LINE_4_9_OUTRO_00_CHAR	ZELEMIR
$LINE_4_9_OUTRO_00_TEXT	*Ben fatto, $MCG.
$LINE_4_9_OUTRO_10_CHAR	ZELEMIR
$LINE_4_9_OUTRO_10_TEXT	Ma sei arrivata troppo tardi.
$LINE_4_9_OUTRO_20_CHAR	ZELEMIR
$LINE_4_9_OUTRO_20_TEXT	Ho già mandato il segnale...
$LINE_4_9_OUTRO_30_CHAR	ZELEMIR
$LINE_4_9_OUTRO_30_TEXT	Ed ora...
$LINE_4_9_OUTRO_40_CHAR	ZELEMIR
$LINE_4_9_OUTRO_40_TEXT	La Valle collasserà...
$LINE_4_9_OUTRO_50_CHAR	ZELEMIR
$LINE_4_9_OUTRO_50_TEXT	... e tutti noi daremo la vita per intrappolare per sempre Eztli-Tenoch.
$LINE_4_9_OUTRO_60_CHAR	$MCG
$LINE_4_9_OUTRO_60_TEXT	Non puoi uccidere tutta questa gente...
$LINE_4_9_OUTRO_70_CHAR	$MCG
$LINE_4_9_OUTRO_70_TEXT	... no...
$LINE_4_9_OUTRO_80_CHAR	$MCG
$LINE_4_9_OUTRO_80_TEXT	NO!
$SCENE_FINAL_INTRO_TITLE	Eztli-Tenoch
$LINE_FINAL_INTRO_00_CHAR	$KNI
$LINE_FINAL_INTRO_00_TEXT	Cosa sta succedendo?
$LINE_FINAL_INTRO_10_CHAR	$MCG
$LINE_FINAL_INTRO_10_TEXT	Siamo... nel... mondo di mezzo...
$LINE_FINAL_INTRO_20_CHAR	$KNI
$LINE_FINAL_INTRO_20_TEXT	E la gente?
$LINE_FINAL_INTRO_30_CHAR	$MCG
$LINE_FINAL_INTRO_30_TEXT	È... qui.
$LINE_FINAL_INTRO_40_CHAR	$KNI
$LINE_FINAL_INTRO_40_TEXT	Cosa?  Tutti quanti?
$LINE_FINAL_INTRO_50_CHAR	$MCG
$LINE_FINAL_INTRO_50_TEXT	Tutti, all'interno della Valle... li ho portati qui... sono... salvi...
$LINE_FINAL_INTRO_60_CHAR	$KNI
$LINE_FINAL_INTRO_60_TEXT	Ma sono migliaia di persone! Come -
$LINE_FINAL_INTRO_70_CHAR	$KNI
$LINE_FINAL_INTRO_70_TEXT	*$MCG, siete stata ferita.
$LINE_FINAL_INTRO_80_CHAR	$KNI
$LINE_FINAL_INTRO_80_TEXT	State sanguinando!
$LINE_FINAL_INTRO_90_CHAR	ZELEMIR
$LINE_FINAL_INTRO_90_TEXT	No... il sangue!
$LINE_FINAL_INTRO_100_CHAR	ZELEMIR
$LINE_FINAL_INTRO_100_TEXT	Il nuovo sigillo non è finito!  Non lasciare che quel sang-
$LINE_FINAL_INTRO_110_CHAR	EZTLI-TENOCH
$LINE_FINAL_INTRO_110_TEXT	Finalmente, sono libero.
$SCENE_GAMEOVER_A_TITLE	Tutto è perduto
$LINE_GAMEOVER_A_00_CHAR	EZTLI-TENOCH
$LINE_GAMEOVER_A_00_TEXT	La fine è giunta.
$LINE_GAMEOVER_A_10_CHAR	EZTLI-TENOCH
$LINE_GAMEOVER_A_10_TEXT	E il mondo trema al mio cospetto.
$SCENE_ENDING_ZELEMIR_DEAD_TITLE	Un epilogo doloroso
$NARR_ENDING_ZELEMIR_DEAD_00_TEXT	Corriamo verso l'uscita.
$NARR_ENDING_ZELEMIR_DEAD_10_TEXT	I massi piovono tutt'intorno a noi.
$NARR_ENDING_ZELEMIR_DEAD_20_TEXT	Molti sono morti.
$NARR_ENDING_ZELEMIR_DEAD_30_TEXT	Discutiamo per giorni e giorni.
$NARR_ENDING_ZELEMIR_DEAD_40_TEXT	Con riluttanza, le carovane nomadi barattano con noi.
$NARR_ENDING_ZELEMIR_DEAD_50_TEXT	Molti soffrono la fame.
$NARR_ENDING_ZELEMIR_DEAD_60_TEXT	I vari capi fra i rifugiati vengono consultati.
$NARR_ENDING_ZELEMIR_DEAD_70_TEXT	Ma siamo tutti troppo lieti di essere vivi per litigare.
$NARR_ENDING_ZELEMIR_DEAD_80_TEXT	Ci sembra ancora strano respirare di nuovo aria fresca.
$NARR_ENDING_ZELEMIR_DEAD_90_TEXT	Finalmente sono tutti d'accordo.
$NARR_ENDING_ZELEMIR_DEAD_100_TEXT	La mia vita è cambiata per sempre.
$NARR_ENDING_ZELEMIR_DEAD_110_TEXT	E così il mondo.
$LINE_ENDING_ZELEMIR_DEAD_00_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_00_TEXT	... Potremmo non essere in grado di raggiungerlo...
$LINE_ENDING_ZELEMIR_DEAD_10_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_10_TEXT	... ma possiamo intrappolarlo!
$LINE_ENDING_ZELEMIR_DEAD_20_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_20_TEXT	Reverendo?
$LINE_ENDING_ZELEMIR_DEAD_30_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_30_TEXT	Un nuovo sigillo di sangue, per imprigionarlo nel regno in cui si è rifugiato.
$LINE_ENDING_ZELEMIR_DEAD_40_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_40_TEXT	*$HEA, no!
$LINE_ENDING_ZELEMIR_DEAD_50_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_50_TEXT	È così che deve andare.
$LINE_ENDING_ZELEMIR_DEAD_60_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_60_TEXT	L'incantesimo che Zelemir ha cominciato è ancora attivo.
$LINE_ENDING_ZELEMIR_DEAD_70_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_70_TEXT	Zelemir è morto...
$LINE_ENDING_ZELEMIR_DEAD_80_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_80_TEXT	Con il suo sangue ed il mio, rinchiuderemo ancora una volta quel maledetto stregone!
$LINE_ENDING_ZELEMIR_DEAD_90_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_90_TEXT	Stolto! Io fuggirò. Le generazioni passeranno... e un giorno, il tuo sangue si farà strada fino a me.
$LINE_ENDING_ZELEMIR_DEAD_100_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_100_TEXT	Tuo figlio, o il figlio di tuo figlio. Io aspetterò.  Cosa sono per me un migliaio di generazioni?
$LINE_ENDING_ZELEMIR_DEAD_110_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_110_TEXT	Ma tu sarai intrappolato. E nel frattempo gli uomini conosceranno la verità. Li troverai pronti.
$LINE_ENDING_ZELEMIR_DEAD_120_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_120_TEXT	Inganna pure te stesso con le menzogne che preferisci.
$LINE_ENDING_ZELEMIR_DEAD_130_CHAR	$HEA
$LINE_ENDING_ZELEMIR_DEAD_130_TEXT	Tu sottovaluti il nostro mondo.
$LINE_ENDING_ZELEMIR_DEAD_140_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_140_TEXT	Il tuo mondo ha bisogno di me, monaco.  Verrà il giorno in cui gli uomini mi libereranno di loro spontanea volontà, implorandomi di salvarli da sè stessi.
$LINE_ENDING_ZELEMIR_DEAD_150_CHAR	EZTLI-TENOCH
$LINE_ENDING_ZELEMIR_DEAD_150_TEXT	I tuoi discendenti verseranno il proprio sangue, come tu hai versato il tuo.
$LINE_ENDING_ZELEMIR_DEAD_160_CHAR	$KNI
$LINE_ENDING_ZELEMIR_DEAD_160_TEXT	Non mi sono mai sposato. Non ho figli.
$LINE_ENDING_ZELEMIR_DEAD_170_CHAR	$KNI
$LINE_ENDING_ZELEMIR_DEAD_170_TEXT	Ed io ho promesso la mia vita.
$LINE_ENDING_ZELEMIR_DEAD_180_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_180_TEXT	*$KNI?
$LINE_ENDING_ZELEMIR_DEAD_190_CHAR	$KNI
$LINE_ENDING_ZELEMIR_DEAD_190_TEXT	Ci vorrà ben più di una sola vita per rinchiudere questo mostro.
$LINE_ENDING_ZELEMIR_DEAD_200_CHAR	$KNI
$LINE_ENDING_ZELEMIR_DEAD_200_TEXT	Il sigillo originale aveva la forza di tre persone... e abbiamo visto tutti cos'è successo quando è stato ridotto ad una.
$LINE_ENDING_ZELEMIR_DEAD_210_CHAR	$KNI
$LINE_ENDING_ZELEMIR_DEAD_210_TEXT	*Addio, $MCG.  Portate al sicuro la nostra gente.
$LINE_ENDING_ZELEMIR_DEAD_220_CHAR	$MCG
$LINE_ENDING_ZELEMIR_DEAD_220_TEXT	NO!
$LINE_ENDING_ZELEMIR_DEAD_230_CHAR	$HEA
